ID,Organisation,Country,Latitude,Longitude,Year
2755,RVSN USSR,Russia,61.52401,105.318756,1976
2756,RVSN USSR,Russia,61.52401,105.318756,1976
2757,CASC,China,35.86166,104.195397,1976
2758,RVSN USSR,Russia,61.52401,105.318756,1976
2759,RVSN USSR,Russia,61.52401,105.318756,1976
2760,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2761,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2762,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2763,RVSN USSR,Russia,61.52401,105.318756,1976
2764,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2765,CASC,China,35.86166,104.195397,1976
2766,RVSN USSR,Russia,61.52401,105.318756,1976
2767,RVSN USSR,Russia,61.52401,105.318756,1976
2768,RVSN USSR,Russia,61.52401,105.318756,1976
2769,RVSN USSR,Russia,61.52401,105.318756,1976
2770,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2771,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2772,RVSN USSR,Russia,61.52401,105.318756,1976
2773,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2774,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2775,RVSN USSR,Russia,61.52401,105.318756,1976
2776,RVSN USSR,Russia,61.52401,105.318756,1976
2777,RVSN USSR,Russia,61.52401,105.318756,1976
2778,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2779,RVSN USSR,Russia,61.52401,105.318756,1976
2780,US Air Force,USA,37.09024,-95.712891,1976
2781,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2782,RVSN USSR,Russia,61.52401,105.318756,1976
2783,RVSN USSR,Russia,61.52401,105.318756,1976
2784,CASC,China,35.86166,104.195397,1976
2785,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2786,RVSN USSR,Russia,61.52401,105.318756,1976
2787,RVSN USSR,Russia,61.52401,105.318756,1976
2788,RVSN USSR,Russia,61.52401,105.318756,1976
2789,RVSN USSR,Russia,61.52401,105.318756,1976
2790,Martin Marietta,USA,37.09024,-95.712891,1976
2791,RVSN USSR,Russia,61.52401,105.318756,1976
2792,RVSN USSR,Russia,61.52401,105.318756,1976
2793,RVSN USSR,Russia,61.52401,105.318756,1976
2794,RVSN USSR,Russia,61.52401,105.318756,1976
2795,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2796,General Dynamics,USA,37.09024,-95.712891,1976
2797,RVSN USSR,Russia,61.52401,105.318756,1976
2798,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2799,RVSN USSR,Russia,61.52401,105.318756,1976
2800,RVSN USSR,Russia,61.52401,105.318756,1976
2801,RVSN USSR,Russia,61.52401,105.318756,1976
2802,RVSN USSR,Russia,61.52401,105.318756,1976
2803,Martin Marietta,USA,37.09024,-95.712891,1976
2804,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2805,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2806,RVSN USSR,Russia,61.52401,105.318756,1976
2807,RVSN USSR,Russia,61.52401,105.318756,1976
2808,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2809,Martin Marietta,USA,37.09024,-95.712891,1976
2810,RVSN USSR,Russia,61.52401,105.318756,1976
2811,RVSN USSR,Russia,61.52401,105.318756,1976
2812,RVSN USSR,Russia,61.52401,105.318756,1976
2813,RVSN USSR,Russia,61.52401,105.318756,1976
2814,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2815,RVSN USSR,Russia,61.52401,105.318756,1976
2816,Martin Marietta,USA,37.09024,-95.712891,1976
2817,RVSN USSR,Russia,61.52401,105.318756,1976
2818,RVSN USSR,Russia,61.52401,105.318756,1976
2819,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2820,RVSN USSR,Russia,61.52401,105.318756,1976
2821,RVSN USSR,Russia,61.52401,105.318756,1976
2822,General Dynamics,USA,37.09024,-95.712891,1976
2823,RVSN USSR,Russia,61.52401,105.318756,1976
2824,RVSN USSR,Russia,61.52401,105.318756,1976
2825,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2826,General Dynamics,USA,37.09024,-95.712891,1976
2827,RVSN USSR,Russia,61.52401,105.318756,1976
2828,RVSN USSR,Russia,61.52401,105.318756,1976
2829,RVSN USSR,Russia,61.52401,105.318756,1976
2830,RVSN USSR,Russia,61.52401,105.318756,1976
2831,RVSN USSR,Russia,61.52401,105.318756,1976
2832,RVSN USSR,Russia,61.52401,105.318756,1976
2833,RVSN USSR,Russia,61.52401,105.318756,1976
2834,US Air Force,USA,37.09024,-95.712891,1976
2835,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2836,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2837,RVSN USSR,Russia,61.52401,105.318756,1976
2838,Martin Marietta,USA,37.09024,-95.712891,1976
2839,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2840,RVSN USSR,Russia,61.52401,105.318756,1976
2841,RVSN USSR,Russia,61.52401,105.318756,1976
2842,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2843,MHI,Japan,36.204824,138.252924,1976
2844,RVSN USSR,Russia,61.52401,105.318756,1976
2845,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2846,RVSN USSR,Russia,61.52401,105.318756,1976
2847,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2848,RVSN USSR,Russia,61.52401,105.318756,1976
2849,ISAS,Japan,36.204824,138.252924,1976
2850,RVSN USSR,Russia,61.52401,105.318756,1976
2851,General Dynamics,USA,37.09024,-95.712891,1976
2852,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2853,RVSN USSR,Russia,61.52401,105.318756,1976
2854,RVSN USSR,Russia,61.52401,105.318756,1976
2855,RVSN USSR,Kazakhstan,48.019573,66.923684,1976
2856,RVSN USSR,Russia,61.52401,105.318756,1976
2857,Martin Marietta,USA,37.09024,-95.712891,1976
2858,RVSN USSR,Russia,61.52401,105.318756,1976
2859,RVSN USSR,Russia,61.52401,105.318756,1976
2860,RVSN USSR,Russia,61.52401,105.318756,1975
2861,RVSN USSR,Russia,61.52401,105.318756,1975
2862,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2863,RVSN USSR,Russia,61.52401,105.318756,1975
2864,RVSN USSR,Russia,61.52401,105.318756,1975
2865,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2866,CASC,China,35.86166,104.195397,1975
2867,Martin Marietta,USA,37.09024,-95.712891,1975
2868,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2869,RVSN USSR,Russia,61.52401,105.318756,1975
2870,Martin Marietta,USA,37.09024,-95.712891,1975
2871,RVSN USSR,Russia,61.52401,105.318756,1975
2872,RVSN USSR,Russia,61.52401,105.318756,1975
2873,RVSN USSR,Russia,61.52401,105.318756,1975
2874,RVSN USSR,Russia,61.52401,105.318756,1975
2875,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2876,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2877,CASC,China,35.86166,104.195397,1975
2878,RVSN USSR,Russia,61.52401,105.318756,1975
2879,RVSN USSR,Russia,61.52401,105.318756,1975
2880,RVSN USSR,Russia,61.52401,105.318756,1975
2881,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2882,RVSN USSR,Russia,61.52401,105.318756,1975
2883,US Air Force,USA,37.09024,-95.712891,1975
2884,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2885,RVSN USSR,Russia,61.52401,105.318756,1975
2886,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2887,CNES,France,46.227638,2.213749,1975
2888,General Dynamics,USA,37.09024,-95.712891,1975
2889,RVSN USSR,Russia,61.52401,105.318756,1975
2890,RVSN USSR,Russia,61.52401,105.318756,1975
2891,RVSN USSR,Russia,61.52401,105.318756,1975
2892,RVSN USSR,Russia,61.52401,105.318756,1975
2893,RVSN USSR,Russia,61.52401,105.318756,1975
2894,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2895,RVSN USSR,Russia,61.52401,105.318756,1975
2896,Martin Marietta,USA,37.09024,-95.712891,1975
2897,MHI,Japan,36.204824,138.252924,1975
2898,RVSN USSR,Russia,61.52401,105.318756,1975
2899,RVSN USSR,Russia,61.52401,105.318756,1975
2900,RVSN USSR,Russia,61.52401,105.318756,1975
2901,RVSN USSR,Russia,61.52401,105.318756,1975
2902,RVSN USSR,Russia,61.52401,105.318756,1975
2903,Martin Marietta,USA,37.09024,-95.712891,1975
2904,RVSN USSR,Russia,61.52401,105.318756,1975
2905,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2906,RVSN USSR,Russia,61.52401,105.318756,1975
2907,CASC,China,35.86166,104.195397,1975
2908,RVSN USSR,Russia,61.52401,105.318756,1975
2909,RVSN USSR,Russia,61.52401,105.318756,1975
2910,RVSN USSR,Russia,61.52401,105.318756,1975
2911,NASA,USA,37.09024,-95.712891,1975
2912,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2913,RVSN USSR,Russia,61.52401,105.318756,1975
2914,RVSN USSR,Russia,61.52401,105.318756,1975
2915,RVSN USSR,Russia,61.52401,105.318756,1975
2916,RVSN USSR,Russia,61.52401,105.318756,1975
2917,RVSN USSR,Russia,61.52401,105.318756,1975
2918,RVSN USSR,Russia,61.52401,105.318756,1975
2919,RVSN USSR,Russia,61.52401,105.318756,1975
2920,RVSN USSR,Russia,61.52401,105.318756,1975
2921,General Dynamics,USA,37.09024,-95.712891,1975
2922,RVSN USSR,Russia,61.52401,105.318756,1975
2923,Martin Marietta,USA,37.09024,-95.712891,1975
2924,RVSN USSR,Russia,61.52401,105.318756,1975
2925,RVSN USSR,Russia,61.52401,105.318756,1975
2926,RVSN USSR,Russia,61.52401,105.318756,1975
2927,RVSN USSR,Russia,61.52401,105.318756,1975
2928,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2929,RVSN USSR,Russia,61.52401,105.318756,1975
2930,RVSN USSR,Russia,61.52401,105.318756,1975
2931,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2932,General Dynamics,USA,37.09024,-95.712891,1975
2933,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2934,Martin Marietta,USA,37.09024,-95.712891,1975
2935,CNES,France,46.227638,2.213749,1975
2936,ASI,Kenya,-0.023559,37.906193,1975
2937,RVSN USSR,Russia,61.52401,105.318756,1975
2938,RVSN USSR,Russia,61.52401,105.318756,1975
2939,RVSN USSR,Russia,61.52401,105.318756,1975
2940,RVSN USSR,Russia,61.52401,105.318756,1975
2941,US Air Force,USA,37.09024,-95.712891,1975
2942,RVSN USSR,Russia,61.52401,105.318756,1975
2943,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2944,RVSN USSR,Russia,61.52401,105.318756,1975
2945,General Dynamics,USA,37.09024,-95.712891,1975
2946,RVSN USSR,Russia,61.52401,105.318756,1975
2947,RVSN USSR,Russia,61.52401,105.318756,1975
2948,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2949,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2950,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2951,RVSN USSR,Russia,61.52401,105.318756,1975
2952,RVSN USSR,Russia,61.52401,105.318756,1975
2953,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2954,RVSN USSR,Russia,61.52401,105.318756,1975
2955,RVSN USSR,Russia,61.52401,105.318756,1975
2956,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2957,Martin Marietta,USA,37.09024,-95.712891,1975
2958,RVSN USSR,Russia,61.52401,105.318756,1975
2959,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2960,ISAS,Japan,36.204824,138.252924,1975
2961,General Dynamics,USA,37.09024,-95.712891,1975
2962,RVSN USSR,Russia,61.52401,105.318756,1975
2963,RVSN USSR,Russia,61.52401,105.318756,1975
2964,CNES,France,46.227638,2.213749,1975
2965,RVSN USSR,Russia,61.52401,105.318756,1975
2966,RVSN USSR,Russia,61.52401,105.318756,1975
2967,RVSN USSR,Russia,61.52401,105.318756,1975
2968,RVSN USSR,Russia,61.52401,105.318756,1975
2969,RVSN USSR,Russia,61.52401,105.318756,1975
2970,RVSN USSR,Russia,61.52401,105.318756,1975
2971,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2972,RVSN USSR,Kazakhstan,48.019573,66.923684,1975
2973,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
2974,RVSN USSR,Russia,61.52401,105.318756,1974
2975,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
2976,RVSN USSR,Russia,61.52401,105.318756,1974
2977,RVSN USSR,Russia,61.52401,105.318756,1974
2978,RVSN USSR,Russia,61.52401,105.318756,1974
2979,RVSN USSR,Russia,61.52401,105.318756,1974
2980,Martin Marietta,USA,37.09024,-95.712891,1974
2981,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
2982,RVSN USSR,Russia,61.52401,105.318756,1974
2983,General Dynamics,USA,37.09024,-95.712891,1974
2984,RVSN USSR,Russia,61.52401,105.318756,1974
2985,RVSN USSR,Russia,61.52401,105.318756,1974
2986,RVSN USSR,Russia,61.52401,105.318756,1974
2987,CASC,China,35.86166,104.195397,1974
2988,RVSN USSR,Russia,61.52401,105.318756,1974
2989,RVSN USSR,Russia,61.52401,105.318756,1974
2990,RVSN USSR,Russia,61.52401,105.318756,1974
2991,Martin Marietta,USA,37.09024,-95.712891,1974
2992,RVSN USSR,Russia,61.52401,105.318756,1974
2993,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
2994,RVSN USSR,Russia,61.52401,105.318756,1974
2995,RVSN USSR,Russia,61.52401,105.318756,1974
2996,RVSN USSR,Russia,61.52401,105.318756,1974
2997,RVSN USSR,Russia,61.52401,105.318756,1974
2998,ASI,Kenya,-0.023559,37.906193,1974
2999,RVSN USSR,Russia,61.52401,105.318756,1974
3000,RVSN USSR,Russia,61.52401,105.318756,1974
3001,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3002,RVSN USSR,Russia,61.52401,105.318756,1974
3003,RVSN USSR,Russia,61.52401,105.318756,1974
3004,RVSN USSR,Russia,61.52401,105.318756,1974
3005,RVSN USSR,Russia,61.52401,105.318756,1974
3006,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3007,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3008,RVSN USSR,Russia,61.52401,105.318756,1974
3009,US Air Force,USA,37.09024,-95.712891,1974
3010,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3011,RVSN USSR,Russia,61.52401,105.318756,1974
3012,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3013,RVSN USSR,Russia,61.52401,105.318756,1974
3014,RVSN USSR,Russia,61.52401,105.318756,1974
3015,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3016,RVSN USSR,Russia,61.52401,105.318756,1974
3017,General Dynamics,USA,37.09024,-95.712891,1974
3018,CASC,China,35.86166,104.195397,1974
3019,RVSN USSR,Russia,61.52401,105.318756,1974
3020,RVSN USSR,Russia,61.52401,105.318756,1974
3021,RVSN USSR,Russia,61.52401,105.318756,1974
3022,RVSN USSR,Russia,61.52401,105.318756,1974
3023,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3024,RVSN USSR,Russia,61.52401,105.318756,1974
3025,RVSN USSR,Russia,61.52401,105.318756,1974
3026,RVSN USSR,Russia,61.52401,105.318756,1974
3027,RVSN USSR,Russia,61.52401,105.318756,1974
3028,RVSN USSR,Russia,61.52401,105.318756,1974
3029,RVSN USSR,Russia,61.52401,105.318756,1974
3030,RVSN USSR,Russia,61.52401,105.318756,1974
3031,US Air Force,USA,37.09024,-95.712891,1974
3032,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3033,Martin Marietta,USA,37.09024,-95.712891,1974
3034,RVSN USSR,Russia,61.52401,105.318756,1974
3035,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3036,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3037,RVSN USSR,Russia,61.52401,105.318756,1974
3038,RVSN USSR,Russia,61.52401,105.318756,1974
3039,RVSN USSR,Russia,61.52401,105.318756,1974
3040,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3041,RVSN USSR,Russia,61.52401,105.318756,1974
3042,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3043,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3044,RVSN USSR,Russia,61.52401,105.318756,1974
3045,RVSN USSR,Russia,61.52401,105.318756,1974
3046,RVSN USSR,Russia,61.52401,105.318756,1974
3047,RVSN USSR,Russia,61.52401,105.318756,1974
3048,RVSN USSR,Russia,61.52401,105.318756,1974
3049,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3050,RVSN USSR,Russia,61.52401,105.318756,1974
3051,Martin Marietta,USA,37.09024,-95.712891,1974
3052,RVSN USSR,Russia,61.52401,105.318756,1974
3053,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3054,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3055,RVSN USSR,Russia,61.52401,105.318756,1974
3056,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3057,RVSN USSR,Russia,61.52401,105.318756,1974
3058,RVSN USSR,Russia,61.52401,105.318756,1974
3059,RVSN USSR,Russia,61.52401,105.318756,1974
3060,RVSN USSR,Russia,61.52401,105.318756,1974
3061,ASI,Kenya,-0.023559,37.906193,1974
3062,US Air Force,USA,37.09024,-95.712891,1974
3063,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3064,Martin Marietta,USA,37.09024,-95.712891,1974
3065,RVSN USSR,Russia,61.52401,105.318756,1974
3066,ISAS,Japan,36.204824,138.252924,1974
3067,RVSN USSR,Russia,61.52401,105.318756,1974
3068,RVSN USSR,Kazakhstan,48.019573,66.923684,1974
3069,RVSN USSR,Russia,61.52401,105.318756,1974
3070,RVSN USSR,Russia,61.52401,105.318756,1974
3071,RVSN USSR,Russia,61.52401,105.318756,1973
3072,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3073,RVSN USSR,Russia,61.52401,105.318756,1973
3074,RVSN USSR,Russia,61.52401,105.318756,1973
3075,RVSN USSR,Russia,61.52401,105.318756,1973
3076,RVSN USSR,Russia,61.52401,105.318756,1973
3077,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3078,RVSN USSR,Russia,61.52401,105.318756,1973
3079,Martin Marietta,USA,37.09024,-95.712891,1973
3080,RVSN USSR,Russia,61.52401,105.318756,1973
3081,RVSN USSR,Russia,61.52401,105.318756,1973
3082,RVSN USSR,Russia,61.52401,105.318756,1973
3083,RVSN USSR,Russia,61.52401,105.318756,1973
3084,RVSN USSR,Russia,61.52401,105.318756,1973
3085,RVSN USSR,Russia,61.52401,105.318756,1973
3086,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3087,RVSN USSR,Russia,61.52401,105.318756,1973
3088,NASA,USA,37.09024,-95.712891,1973
3089,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3090,Martin Marietta,USA,37.09024,-95.712891,1973
3091,RVSN USSR,Russia,61.52401,105.318756,1973
3092,General Dynamics,USA,37.09024,-95.712891,1973
3093,RVSN USSR,Russia,61.52401,105.318756,1973
3094,RVSN USSR,Russia,61.52401,105.318756,1973
3095,RVSN USSR,Russia,61.52401,105.318756,1973
3096,RVSN USSR,Russia,61.52401,105.318756,1973
3097,RVSN USSR,Russia,61.52401,105.318756,1973
3098,RVSN USSR,Russia,61.52401,105.318756,1973
3099,RVSN USSR,Russia,61.52401,105.318756,1973
3100,RVSN USSR,Russia,61.52401,105.318756,1973
3101,RVSN USSR,Russia,61.52401,105.318756,1973
3102,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3103,RVSN USSR,Russia,61.52401,105.318756,1973
3104,RVSN USSR,Russia,61.52401,105.318756,1973
3105,RVSN USSR,Russia,61.52401,105.318756,1973
3106,RVSN USSR,Russia,61.52401,105.318756,1973
3107,US Air Force,USA,37.09024,-95.712891,1973
3108,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3109,RVSN USSR,Russia,61.52401,105.318756,1973
3110,CASC,China,35.86166,104.195397,1973
3111,RVSN USSR,Russia,61.52401,105.318756,1973
3112,RVSN USSR,Russia,61.52401,105.318756,1973
3113,RVSN USSR,Russia,61.52401,105.318756,1973
3114,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3115,RVSN USSR,Russia,61.52401,105.318756,1973
3116,RVSN USSR,Russia,61.52401,105.318756,1973
3117,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3118,General Dynamics,USA,37.09024,-95.712891,1973
3119,RVSN USSR,Russia,61.52401,105.318756,1973
3120,Martin Marietta,USA,37.09024,-95.712891,1973
3121,RVSN USSR,Russia,61.52401,105.318756,1973
3122,RVSN USSR,Russia,61.52401,105.318756,1973
3123,NASA,USA,37.09024,-95.712891,1973
3124,RVSN USSR,Russia,61.52401,105.318756,1973
3125,Martin Marietta,USA,37.09024,-95.712891,1973
3126,RVSN USSR,Russia,61.52401,105.318756,1973
3127,RVSN USSR,Russia,61.52401,105.318756,1973
3128,RVSN USSR,Russia,61.52401,105.318756,1973
3129,RVSN USSR,Russia,61.52401,105.318756,1973
3130,US Air Force,USA,37.09024,-95.712891,1973
3131,RVSN USSR,Russia,61.52401,105.318756,1973
3132,RVSN USSR,Russia,61.52401,105.318756,1973
3133,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3134,Martin Marietta,USA,37.09024,-95.712891,1973
3135,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3136,RVSN USSR,Russia,61.52401,105.318756,1973
3137,RVSN USSR,Russia,61.52401,105.318756,1973
3138,RVSN USSR,Russia,61.52401,105.318756,1973
3139,RVSN USSR,Russia,61.52401,105.318756,1973
3140,RVSN USSR,Russia,61.52401,105.318756,1973
3141,NASA,USA,37.09024,-95.712891,1973
3142,RVSN USSR,Russia,61.52401,105.318756,1973
3143,RVSN USSR,Russia,61.52401,105.318756,1973
3144,RVSN USSR,Russia,61.52401,105.318756,1973
3145,CNES,France,46.227638,2.213749,1973
3146,RVSN USSR,Russia,61.52401,105.318756,1973
3147,RVSN USSR,Russia,61.52401,105.318756,1973
3148,US Air Force,USA,37.09024,-95.712891,1973
3149,NASA,USA,37.09024,-95.712891,1973
3150,RVSN USSR,Russia,61.52401,105.318756,1973
3151,RVSN USSR,Russia,61.52401,105.318756,1973
3152,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3153,RVSN USSR,Russia,61.52401,105.318756,1973
3154,RVSN USSR,Russia,61.52401,105.318756,1973
3155,RVSN USSR,Russia,61.52401,105.318756,1973
3156,General Dynamics,USA,37.09024,-95.712891,1973
3157,RVSN USSR,Russia,61.52401,105.318756,1973
3158,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3159,RVSN USSR,Russia,61.52401,105.318756,1973
3160,RVSN USSR,Russia,61.52401,105.318756,1973
3161,Martin Marietta,USA,37.09024,-95.712891,1973
3162,General Dynamics,USA,37.09024,-95.712891,1973
3163,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3164,RVSN USSR,Russia,61.52401,105.318756,1973
3165,RVSN USSR,Russia,61.52401,105.318756,1973
3166,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3167,RVSN USSR,Russia,61.52401,105.318756,1973
3168,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3169,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3170,RVSN USSR,Russia,61.52401,105.318756,1973
3171,RVSN USSR,Russia,61.52401,105.318756,1973
3172,RVSN USSR,Russia,61.52401,105.318756,1973
3173,RVSN USSR,Kazakhstan,48.019573,66.923684,1973
3174,RVSN USSR,Russia,61.52401,105.318756,1972
3175,RVSN USSR,Russia,61.52401,105.318756,1972
3176,RVSN USSR,Russia,61.52401,105.318756,1972
3177,US Air Force,USA,37.09024,-95.712891,1972
3178,RVSN USSR,Russia,61.52401,105.318756,1972
3179,General Dynamics,USA,37.09024,-95.712891,1972
3180,NASA,USA,37.09024,-95.712891,1972
3181,RVSN USSR,Russia,61.52401,105.318756,1972
3182,RVSN USSR,Russia,61.52401,105.318756,1972
